0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
0.17356427,-0.08912411,0.13171005,-0.02296016,0.017611818,-0.20664735,0.106763296,0.026477486,-0.13948427,0.0669385,0.16670541,-0.13698725,-0.062226426,-0.06839901,-0.0020645463,0.091873296,0.11368588,-0.011973474,-0.04634744,0.17682543,0.17277478,0.1310961,0.13019031,-0.11884167,-0.004769739,0.11696522,-0.23959768,0.033612423,-0.0043777265,0.107580744,-0.038057495,0.17810906,-0.13585278,-0.15493533,0.023415698,-0.19415626,-0.062417325,-0.07894875,0.17164175,0.045058966,-0.0033844097,0.034958784,-0.038966723,-0.0966599,-0.06186027,-0.12676874,0.08001723,-0.083391495,-0.019629333,0.121886894,0.062367942,0.056102283,0.22168529,0.17822373,0.10369012,0.18337841,0.12229661,0.03406583,-0.06929673,0.16554096,-0.018105894,-0.2505219,0.097367615,0.08457359,1
0.08740829,-0.03698132,0.09965005,0.017416473,-0.00050648674,-0.116220914,-0.033104468,0.09634625,-0.029599251,-0.00829745,0.04995085,-0.07789361,0.060725972,0.022896606,0.012908083,0.054721624,-0.048971355,0.011743655,-0.02020989,-0.0033863578,0.064931355,0.060720604,0.12752056,0.02031572,0.007002687,0.10505686,-0.035366,-0.028650561,-0.034412738,-0.035910778,-0.047465842,0.0039810073,-0.17289057,-0.114663556,-0.0046788696,0.05855607,0.066297546,0.11337989,0.17275529,0.010888642,-0.0035885395,0.03623332,0.016286865,-0.11676608,-0.0015555918,-0.007781091,-0.0043097464,-0.069793,0.04118751,0.060990892,0.017079674,0.025237646,0.008663596,0.1409751,0.1446924,0.112534456,0.060946494,-0.060620554,-0.07397449,0.025689013,0.056463916,-0.091488026,-0.0039824024,0.024235755,1
-0.15523273,-0.27192217,0.2675797,0.36726767,0.03647432,-0.1926482,0.029021475,0.19992007,-0.33101922,-0.33805665,0.37556002,-0.41878456,-0.282517,-0.20451948,0.19515853,0.3882202,-0.037376337,-0.0636837,0.0995438,0.4663937,0.3686089,0.33264413,0.35952464,-0.18666127,-0.0068633743,0.19270577,-0.31408355,-0.039554674,0.09581736,-0.09133994,-0.20258604,-0.066573784,-0.29781547,0.007329161,-0.33917043,-0.032974493,0.09260388,-0.1456577,0.19530031,-0.17801726,-0.04771238,0.0908358,0.19094266,-0.13271277,0.09157947,-0.062331572,0.09543041,-0.16737439,0.15687984,0.32968637,-0.19726653,-0.25246817,0.2874871,0.40479434,0.3021072,-0.14561523,0.10562189,-0.10272693,0.10459039,0.6086075,-0.030449085,-0.27382544,0.009910598,-0.20422655,1
0.08684783,-0.17175978,0.20750466,0.15902947,0.06850609,-0.36647367,0.059488423,-0.11812045,-0.28629416,-0.12894054,0.15391655,-0.39917597,-0.14952628,-0.113032736,0.00143974,0.06128372,0.08454003,0.051043328,0.1447538,0.30685425,0.13245554,0.2747122,0.42431045,-0.26997045,-0.06209697,0.25804472,-0.23214321,-0.053496756,0.008984264,-0.08962832,-0.070894785,0.02046028,-0.29281393,-0.05681669,-0.27975336,-0.28169146,0.03276161,0.019632021,0.09756093,-0.10170537,0.061060805,-0.07606635,-0.034171272,-0.2179491,0.19420114,-0.06164617,0.0327514,-0.106912784,-0.05109649,0.1944537,-0.026729045,-0.09828389,0.12676333,0.27783513,-0.07615805,0.018272921,0.01647129,-0.06745452,-0.06731713,0.29383907,0.071638614,-0.2107585,-0.1515405,-0.0625667,1
0.17625338,-0.10802478,0.14807838,0.0035961168,0.0048672818,-0.16816755,0.07773313,0.075925,-0.05023473,-0.06435727,0.15525132,-0.08153985,-0.053808056,-0.0027400316,-0.0112753315,0.077282734,0.046627734,-0.10268728,-0.056746397,0.0954071,0.09791409,0.056087226,0.17279732,-0.033162378,0.0012655956,0.14273828,-0.10033631,-0.047707975,0.059821848,-0.03482878,-0.15263249,0.10777581,-0.09993616,-0.14096847,0.026027603,-0.089000255,-0.009361864,-0.011812857,0.14537124,0.0078040934,-0.059506755,-0.017091744,-0.022455812,-0.12743375,0.032755673,-0.04527712,-0.048300914,-0.06491029,0.064577356,0.12865476,-0.09212045,0.003577331,0.09921048,0.19940647,0.1592535,0.07946445,0.028076578,-0.014366283,-0.110316925,0.06281247,0.06291991,-0.16049318,0.031185541,0.069141425,1
0.15760106,-0.19678152,0.31675336,0.06538575,-0.06494055,-0.30693692,0.17987135,-0.07586778,-0.34614226,-0.03429802,0.21314126,-0.2672958,-0.27841532,-0.25945467,0.13354364,0.070947945,0.097720504,0.13785674,0.013406155,0.19011353,0.07517983,0.4094742,0.15230964,-0.24832258,-0.013979692,-0.011949701,-0.3148229,0.042436782,-0.028444152,-0.042511508,-0.026868686,0.15415525,0.015921297,-0.07593533,-0.20768404,-0.08427886,0.009346625,-0.07715722,0.26802498,-0.0547656,0.08840038,-0.13844308,-0.13419273,-0.15496193,0.089668676,-0.19567914,0.09934619,-0.0051504355,-0.0077852495,0.22369704,0.054750163,-0.027950121,0.07914091,0.14284241,0.04933566,0.13441458,0.14399612,-0.08036857,-0.041704617,0.36508015,-0.05164124,-0.12729363,-0.04659657,-0.12261794,1
0.033426806,-0.029511718,0.1103846,0.015997373,-0.0027147047,-0.080766596,-0.04159281,0.033274777,0.005395013,-0.024496187,0.065902576,-0.020003486,0.03371725,0.0003346065,-0.046410136,0.007036637,-0.027469013,0.038886175,0.00929381,0.0957888,0.065487064,-0.016210536,0.098178126,-0.0073433295,-0.007985599,0.08706367,-0.115973994,-0.047335252,-0.05857434,-0.043102432,-0.0010841675,0.024622347,-0.101231955,-0.03922391,0.07045108,0.02498724,0.023899704,0.05202072,0.09705556,0.0032563135,0.022759281,0.09030577,0.0021966444,-0.08510152,-0.0029066508,-0.080159314,0.0026588012,-0.01986118,-0.016229546,0.0037523843,0.038273424,0.0023778542,0.0008331146,0.068488546,0.08199611,0.078573324,0.034089476,-0.035673548,-0.018145464,-0.029542103,0.016713176,-0.06002846,-0.022500731,0.0183722,1
0.08065107,-0.07208279,0.21067834,0.22512409,0.049556788,0.0064148707,-0.0688328,0.090071715,-0.32538533,-0.25983667,0.3340445,-0.47698006,-0.21294013,-0.17671436,0.2723912,0.4230125,-0.11777358,0.11479158,0.22342296,0.276482,0.24615489,0.3390694,0.4159146,-0.32180944,0.07013089,0.066919856,-0.15665573,-0.06777945,0.02295979,-0.09791427,-0.11881278,0.018057445,-0.122857824,-0.13498881,-0.3906448,-0.09275004,0.19344711,-0.16867933,0.10569853,-0.13547617,-0.0996127,-0.08708186,-0.1115667,-0.17322008,0.040048476,-0.33504742,0.08682351,-0.24692658,0.11721207,0.18190353,-0.15484409,-0.2158801,0.26046318,0.29883963,0.20933722,-0.0025019764,0.107988335,-0.17581812,-0.18103853,0.47305405,-0.0822211,-0.045387235,-0.035184775,-0.021854784,1
0.19891892,-0.13588881,0.29975024,-0.07685667,0.03604926,-0.24273714,0.28844962,0.038694426,-0.19539666,0.0045315754,0.20928459,-0.25655106,-0.3322406,-0.07820623,0.0058881184,0.15059438,0.27475807,-0.15946239,-0.0021399397,0.23367934,0.19605413,0.28900823,0.25384766,-0.0984907,-0.03354266,0.32378381,-0.27255693,0.0117915515,-0.0126512125,0.07250849,-0.12369423,0.12553656,-0.15652904,-0.18101746,-0.11977508,-0.16195373,-0.025455827,-0.036640875,0.08430949,0.055117864,-0.11654351,0.053205915,0.06019103,-0.060809426,-0.056354597,-0.13795537,0.081059776,-0.17663749,-0.1399562,0.20972145,-0.03824444,-0.052955903,0.32382002,0.25753582,0.18283555,0.1492394,0.080975816,-0.011605206,-0.1429573,0.18817097,0.12276921,-0.35211852,0.015319013,0.07104519,1
-0.051817935,-0.16542947,0.078147665,0.06378182,-0.025280654,-0.10407289,-0.06641852,-0.06409114,-0.31369376,-0.14659621,0.1033733,-0.46112418,-0.25164938,-0.30008325,0.092678875,0.31444833,0.079609364,-0.09610083,0.1551636,0.26750198,0.26739517,0.21057123,0.24088013,-0.19224991,0.01321113,0.16045186,-0.3530735,-0.08547808,0.0648994,-0.04525604,-0.053717423,-0.13289748,-0.25126234,-0.010077006,-0.30180657,-0.10411171,0.26753065,0.006451291,0.16197091,-0.078332916,-0.13378914,-0.14176756,-0.027734408,0.07654629,0.15500382,-0.09002441,0.08454916,-0.25398928,0.107611835,0.19997129,-0.112476796,-0.14705527,0.18290731,0.30667016,-0.033595316,-0.012142218,0.036171034,-0.09555657,0.038922083,0.44207537,-0.05470867,-0.14511257,0.047385864,-0.18356755,1
