0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
0.0014430587,-0.0006841261,0.0019071754,-0.001134833,-0.00039152685,-0.004017605,0.0013682105,-0.0015724348,-0.0014338816,-0.0010266015,0.0015338603,-0.0022577988,-0.002295514,-0.002777883,0.0007644754,0.0017805835,0.0018131568,0.0001727759,-6.121254e-05,0.0017437694,0.0011546973,0.003488691,0.00093731715,-0.0023006338,-0.00016378149,0.0009997956,-0.00344625,-0.00041426296,0.0011374576,6.1566316e-05,-0.0006529935,0.0008716108,-0.0014306211,-0.00017005567,-0.0014186901,-0.0016529362,-0.00038160547,0.0008113485,0.0018327921,-5.7893703e-05,-0.00033365114,0.0002966717,0.00017691785,-0.001214735,0.00042972798,-0.00085885363,0.0011350891,-0.0012310029,0.0003221964,0.0027125285,0.000907336,-0.00064627116,0.0006523691,0.0013785615,0.001352205,0.002190177,0.0007451154,-0.00046170145,-0.0010178817,0.0019892843,0.00073129736,-0.0024245852,0.00023922091,-0.0008929375,1
0.004940482,-0.0016506532,0.001997589,-0.0008936648,0.000817221,-0.0036589848,0.0024857419,0.0021377418,-0.0009610555,-0.0016724213,0.003358625,-0.0007090106,-0.0007063859,-0.0011476079,0.00035210734,0.00199853,0.0005158334,-0.0019428686,-0.00040692775,0.0025115698,0.0013918331,0.0009372384,0.003223374,-0.0017281368,-0.0003945213,0.0022212013,-0.0022131337,-0.00097203784,0.0013065132,0.0006163679,-0.0019938287,0.0016862402,-0.003043548,-0.0031353391,-0.00025336797,-0.0017309514,0.00013077447,0.0007110882,0.003781948,0.00020283194,-0.0018548325,0.0001443739,0.00029494005,-0.0034747308,0.0009500619,0.00024628034,-0.0003542427,-0.0019352854,0.00038730024,0.002586726,-0.0020890904,-0.00038807167,0.0016380579,0.0040669963,0.0034932734,0.0025385418,0.0012028685,-0.0018213872,-0.0016276308,0.0017363108,0.0006434724,-0.0031943626,-0.0004369611,0.0008791658,1
0.0033699514,-0.0011427458,0.0028171733,-0.000121565834,0.00048424155,-0.003676456,0.0015786752,0.0019764456,-0.0008665641,-0.00025620274,0.0014370413,-0.0015753569,-0.00018402562,-0.00051186106,0.0010647104,0.0033084368,0.0010874422,-0.0019396378,-0.0013914198,0.0028333862,0.0014024589,0.0024772948,0.0035144037,-0.00033920974,-0.00039223654,0.0027580992,-0.00090913736,-0.000703066,0.0006767206,-0.0012778348,-0.0026950298,0.0002518495,-0.003516179,-0.0020553083,-0.0016804637,0.00014770136,-0.00025813095,0.0009380769,0.0037484246,0.00034971556,-0.00034383324,-0.0011652232,0.0010495174,-0.0015313653,0.00069866946,0.00026248477,-0.00014567423,-0.0016339325,0.00028262762,0.0028020716,-0.0018344343,0.00014968198,0.0017419845,0.0037205033,0.0027894026,0.0017373414,0.001293154,-0.00043849574,-0.0011342826,-0.0006107062,0.0016934257,-0.0024887645,-2.8971092e-05,0.0010177728,1
0.0012694816,-0.0002731995,0.0016284719,-0.0009269168,0.00017738476,-0.0039023047,0.0008304423,-0.0013532625,-0.0021629978,-0.0010775314,0.0019456826,-0.0034019274,-0.002261549,-0.0019825245,-0.0008927346,0.00074658886,0.0013050557,-0.0009536264,0.00022006994,0.0015619237,0.0015824814,0.0033742252,0.0021330295,-0.002060791,-0.00064924615,0.001169173,-0.0034305805,-0.00018809224,1.9314919e-05,-0.00012250747,-0.0004477748,5.3294167e-05,-0.0007955467,-0.0005394407,-0.0018035366,-0.0020243868,0.0010255866,0.00021322219,0.0015632124,0.00010253078,9.202932e-05,-5.929532e-06,-0.00018363327,-0.0016579318,-0.000112418275,-0.0012554647,0.0007519212,-0.0014259174,0.00033292038,0.0021751185,0.0011731546,-0.00067481474,0.0005665559,0.0016420253,0.00054134027,0.0017653779,-3.4752848e-05,-0.00082610396,-0.0005627608,0.0034978,0.00046064964,-0.0016803711,0.00019333101,-0.000777215,1
0.00067285553,-0.0016630427,0.0017460351,0.0006501843,0.0013566638,-0.0022711158,-0.0009813553,-0.0007105439,-0.0044614556,-0.0015905407,0.00019400835,-0.004803627,-0.0031316087,-0.0012162008,0.001958706,0.0022848456,-0.00051964266,0.0010370619,0.0013969183,0.0030683165,0.0028219137,0.002318561,0.0021232788,-0.0028840885,0.00041041823,0.00014691813,-0.0015151255,-0.0012582662,-0.0002941216,0.00033660623,-0.0016561518,-0.0003126251,-0.0012901507,-0.00033038532,-0.0030676124,-0.0006395082,7.334764e-05,-0.0010901192,0.0010664334,-0.00033227482,0.00033505727,-0.0012191539,-0.00062422926,-0.00017661079,0.00087446487,-0.0030293302,0.0023773427,-0.003293686,6.502612e-05,0.0018475553,-0.00081909297,-0.0016578552,0.0020228508,0.0011432531,0.0005203074,0.00092660374,-0.00068782,-0.0010523949,-0.0011142704,0.003855598,-0.00014704476,7.684341e-05,0.00025725146,0.0010018251,1
0.0019033578,-0.0023111582,0.002045875,-0.000520834,-0.0015715227,-0.0038307002,0.001168114,-0.0022860852,-0.0018110675,-0.00069037644,0.0019498251,-0.002722272,-0.0016280952,-0.0027605996,0.00028425417,0.00069113297,0.0025262123,-0.0009140084,0.00011245219,0.0018691316,0.001777383,0.003571913,0.0016609265,-0.0031943459,0.00026768597,0.0009792262,-0.0039572613,0.00013964906,0.000108696,0.0015325164,9.58781e-05,0.0010852026,-0.0010711483,-0.00074805354,-0.0015908818,-0.002364578,0.0013185164,-0.00016860892,0.002964773,0.00034890478,-0.00043133466,0.00012794128,-0.00017628355,-0.0013863042,0.0010978365,-0.0017002398,-0.00011074544,-0.00060452387,-0.00013940241,0.0020916439,0.001648946,-0.0015018857,-0.00018659556,0.0016936612,-0.0003145023,0.001684843,0.00011678053,0.00019934945,-0.0012779632,0.0045717116,-0.0009494893,-0.0019479884,-0.00036364762,-0.00191852,1
0.0032909664,-0.0029060799,0.0006323145,-0.0010368227,-0.00018339808,-0.005843259,0.0030636266,-0.000999467,-0.0042759483,-0.0012433558,0.002377866,-0.0058002425,-0.004078573,-0.0020229432,0.00029275694,0.002965104,0.0019392887,-9.0228845e-05,0.0010048479,0.0014167136,0.003355854,0.008044521,0.0017902094,-0.003424742,-0.0002991378,0.004053763,-0.0058322414,-0.0012144957,0.0015812971,0.0010321961,-0.0002926461,0.0010877755,-0.0021912816,-0.0030100557,-0.00045164928,-0.0021359453,0.0016909123,0.0017106592,0.0025615054,-0.00040745662,0.0006764081,0.0012469685,-0.0012671303,-0.0028095276,-0.001173742,-0.0025575086,-0.00019781767,-0.0031697133,0.0025690668,0.0019695875,0.0024092547,-0.0025269,0.0032807256,0.0044712587,0.0018918399,0.0033946626,0.00030670926,-0.0026341807,-0.0020284113,0.0054746685,0.0015081611,-0.0022033036,-0.0005919085,0.0013119865,1
-0.0025966575,-0.0038305668,0.003005182,0.0023496547,-8.4864005e-05,0.0004402366,-0.0016736817,0.0020437643,-0.0064971554,-0.0021145549,0.0010327398,-0.005544085,-0.0038927773,0.000496673,0.004822481,0.0047497656,0.0010842099,0.002191927,0.0019071168,0.004346661,0.003458666,0.0016357331,0.004684999,-0.0040542744,0.0021324228,-0.000120284094,-0.0012261103,-0.00019649464,0.00048109228,-0.00088872836,0.00036819687,-0.0014743002,-0.0015153274,0.0013745218,-0.004689672,0.0019889264,0.0018201057,-0.0009940037,0.0017801494,-0.0030061188,-0.0010602763,-0.0005094638,0.0006972095,-0.00030348476,0.0015117307,-0.0017136111,-0.00077612605,-0.00091734936,0.0012830683,0.00053956563,-0.0016128636,-0.0022980096,0.0038603924,0.0042948686,0.002213916,-0.003305373,0.002617569,-0.001952261,0.0014745465,0.004933889,-0.0012815696,0.00031391942,0.00021843788,0.0013778176,1
0.0005442195,-0.00025943312,0.004284013,0.0007722886,7.3122326e-05,-0.0028033955,-0.0014070045,0.0004095403,-3.3400498e-05,-0.000901231,0.0029576237,-0.00033954554,0.001192053,-0.00059062376,-0.001645078,0.00019967523,-0.0008824168,0.0012755289,0.0006133655,0.0041174744,0.0017288296,-0.00073036127,0.0038902508,-0.00011751519,-0.00054977037,0.0033612691,-0.0046120547,-0.0017257156,-0.0026145705,-0.0017013889,-0.00029303523,0.0011386019,-0.0046487586,-0.0016227737,0.0029891592,0.00081111124,0.0004840157,0.0019931116,0.0037842575,0.00038356052,0.0013778241,0.0036851966,-0.00018796051,-0.0038369468,-8.4549094e-05,-0.0029236411,-4.239413e-05,-0.00061326503,-0.00086162105,0.000101039484,0.0018883491,5.1501953e-05,0.00057635945,0.0022955742,0.003176536,0.0032887212,0.0012765293,-0.001299684,-0.0004127551,-0.00090243196,0.00041698694,-0.0021476818,-0.00047980435,0.0012368434,1
0.0022979493,-0.000703253,0.002520077,0.00059754594,-0.00022968453,-0.003244459,-0.00011302631,0.0027268843,-0.001580323,-0.00024821804,0.0020642197,-0.0020149567,0.0012811122,0.0010934573,0.00033589258,0.0016168942,-0.0009262683,4.895686e-05,-0.0004353511,-0.00023668566,0.0017671599,0.0017768362,0.0035185153,0.00013349256,0.0004939986,0.0026665174,-0.0011131126,-0.00059803046,-0.0014843476,-0.0010918648,-0.0010839533,0.00033359195,-0.00486927,-0.0036489198,-0.00033716383,0.0016106601,0.0018425302,0.0031620397,0.004579848,5.881122e-05,-0.0004009982,0.0014946901,0.00014918362,-0.00365012,-8.314367e-05,-0.0004432363,-0.00082732784,-0.0015362251,0.0012228815,0.0024016118,0.00012990343,0.0011456321,0.00031379046,0.0035269437,0.0042044595,0.0028727835,0.0018893186,-0.0019627842,-0.0017950807,0.0009435534,0.0016986101,-0.0027644678,-0.00062727573,0.0005072533,1
